code,latest_close,rsi,boll_pos,vol_ratio,above_ma60,volatility,pullback_5d,pullback_20d,overnight_win_rate,ret_3d,main_pct_1d,main_pct_3d,main_pct_5d,flow_trend,name,is_hot_leader,hot_concept,hot_score,s_rsi,s_boll,s_vol,s_volatility,s_trend,s_flow_1d,s_flow_trend,s_overnight,s_hot,total_score
600063,7.13,48.902821316614414,0.6075304234396955,0.7465639188413029,True,0.5950296080260379,-0.03125000000000011,-0.05562913907284772,0.5,0.001404494382022392,1.47,-4.1033333333333335,-6.392,8.39,皖维高新,False,,0.0,-0.25438926785355864,-0.560815639222167,0.9292609828956138,-1.6657767793630551,1.173520813860188,0.48044607887967866,0.7462699927602862,0.46706974907219595,-0.1767982784351456,0.05114651590819773
300315,5.82,46.992481203007515,0.2291415110548321,0.6653917359490314,True,0.5076414016843159,-0.11818181818181805,-0.11818181818181805,0.35,-0.07028753993610215,,,,,掌趣科技,False,,0.0,-0.09127650000681996,0.9092393349705886,1.1508340642456916,-1.0277859651180539,1.173520813860188,0.2526103409425438,-0.2134714069610251,-1.1593338414470584,-0.1767982784351456,0.04361778778279153
002063,6.66,48.78048780487804,0.5657196272827639,0.9145055265358093,True,0.24982586053001915,-0.027737226277372184,-0.0444763271162123,0.4,-0.016248153618906858,,,,,远光软件,False,,0.0,-0.243943924871122,-0.3983791437179309,0.47083621005017806,0.8544353770027476,0.051772977082067066,0.2526103409425438,-0.2134714069610251,-0.6171993112739732,-0.1767982784351456,0.03548522081889786
001227,2.3,63.157894736842096,0.5927520956433544,0.8485089071434961,True,0.11520475307215199,-0.021276595744680993,-0.021276595744680993,0.4,-0.0043290043290044045,,,,,兰州银行,False,,0.0,-1.4715466027543314,-0.5034012870141782,0.6509850467132291,1.8372571278664362,0.051772977082067066,0.2526103409425438,-0.2134714069610251,-0.6171993112739732,-0.1767982784351456,0.006280751102650119
300199,18.22,25.588235294117666,0.21898763110315997,0.7974166606961915,False,0.29751017476130204,-0.04856396866840729,-0.1286465805834529,0.35,-0.0065430752453653485,-17.09,-9.590000000000002,-9.05,-4.879999999999999,翰宇药业,False,,0.0,1.7363068549170038,0.9486875355963235,0.7904498987728464,0.5063088306794579,-0.5091009413069935,-2.396173850449044,-0.771700016095709,-1.1593338414470584,-0.1767982784351456,-0.0010989721197987717
000913,15.58,50.61728395061727,0.366398955601603,1.3020072031845658,False,0.1448460318609474,-0.008905852417302795,-0.04123076923076918,0.45,0.006459948320413522,,,,,钱江摩托,False,,0.0,-0.4007772034939874,0.3759890665384672,-0.5869145792483724,1.620856490052933,-1.6308487780851146,0.2526103409425438,-0.2134714069610251,-0.07506478110088863,-0.1767982784351456,-0.02630627502409083
002487,65.33,55.34111310592459,0.9162700472039845,1.760221029853972,True,0.4817734473733921,-0.010151515151515134,-0.01759398496240605,0.6,0.047962784728905916,11.73,2.1033333333333335,2.3760000000000003,16.5,大金重工,False,,0.0,-0.804117343225698,-1.7602805410464115,-1.8376860365971854,-0.8389330532143172,0.051772977082067066,2.07064653550213,1.6739818821214105,1.551338809418365,-0.1767982784351456,-0.031183758390721655
002320,10.32,46.26168224299065,0.013559010539451645,1.5259942268610607,False,0.29722424722728547,-0.042671614100185495,-0.07027027027027022,0.5,-0.0162059103908484,-8.55,-2.376666666666667,-3.032,0.3899999999999988,海峡股份,False,,0.0,-0.028877851588762663,1.7467853540495157,-1.198324710774589,0.5083962878762445,-0.5091009413069935,-1.0725567062428325,-0.1688588746736222,0.46706974907219595,-0.1767982784351456,-0.0317310657500955
600651,7.9,36.91588785046729,0.15984423678586995,0.7591680089921055,False,0.43788833652066134,-0.10022779043280172,-0.123196448390677,0.4,-0.025893958076448675,-9.14,-7.623333333333334,-2.2880000000000003,-2.3400000000000007,飞乐音响,False,,0.0,0.7691048637575488,1.1784618185127955,0.8948560058108668,-0.5185431656283244,-0.5091009413069935,-1.1640009820135193,-0.4811466006854433,-0.6171993112739732,-0.1767982784351456,-0.056317969675495926
301127,17.89,45.936395759717314,0.6245122613903709,0.6966069654846041,True,0.4461887066610855,-0.027717391304347694,-0.04739084132055382,0.45,-0.007764836383804763,,,,,武汉天源,False,,0.0,-0.0011035415316561937,-0.62679071019606,1.0656268621377225,-0.5791412729257371,0.051772977082067066,0.2526103409425438,-0.2134714069610251,-0.07506478110088863,-0.1767982784351456,-0.0631165481946667
