code,latest_close,rsi,boll_pos,vol_ratio,above_ma60,above_ma20,volatility,pullback_5d,pullback_20d,overnight_win_rate,overnight_avg_ret,ret_3d,score_rsi,score_boll,score_vol,score_volatility,score_trend,score_overnight,total_score,name
002063,6.66,48.78048780487804,0.5657196272827639,0.9145055265358093,True,True,0.24982586053001915,-0.027737226277372184,-0.0444763271162123,0.4,-0.00017601526213045882,-0.016248153618906858,-0.243943924871122,-0.3983791437179309,0.47083621005017806,0.8544353770027476,0.051772977082067066,-0.6171993112739732,0.06681566956751886,远光软件
300098,6.19,26.865671641791096,0.3110109150799822,0.9983087731634428,False,False,0.4534829064228939,-0.02211690363349128,-0.17245989304812837,0.35,-0.0072619261842450985,0.0,1.6272340374993624,0.5911736605225053,0.24208119914861453,-0.6323936812324634,-1.6308487780851146,-1.1593338414470584,0.044757301221542825,高新兴
001227,2.3,63.157894736842096,0.5927520956433544,0.8485089071434961,True,True,0.11520475307215199,-0.021276595744680993,-0.021276595744680993,0.4,0.0009038832666412252,-0.0043290043290044045,-1.4715466027543314,-0.5034012870141782,0.6509850467132291,1.8372571278664362,0.051772977082067066,-0.6171993112739732,-0.03225164572552519,兰州银行
301127,17.89,45.936395759717314,0.6245122613903709,0.6966069654846041,True,True,0.4461887066610855,-0.027717391304347694,-0.04739084132055382,0.45,0.0014033575615712672,-0.007764836383804763,-0.0011035415316561937,-0.62679071019606,1.0656268621377225,-0.5791412729257371,0.051772977082067066,-0.07506478110088863,-0.05001924872459094,武汉天源
600456,39.0,44.26751592356688,0.48625979535118397,1.0222112826618623,True,False,0.477325614540545,-0.02791625124626118,-0.09260120986505349,0.5,-0.00046134216243235316,-0.009146341463414642,0.14139234563481293,-0.08967474632076176,0.17683529232616077,-0.8064609770675961,0.051772977082067066,0.46706974907219595,-0.05839710563447651,宝钛股份
000913,15.58,50.61728395061727,0.366398955601603,1.3020072031845658,False,False,0.1448460318609474,-0.008905852417302795,-0.04123076923076918,0.45,-0.001691499560663206,0.006459948320413522,-0.4007772034939874,0.3759890665384672,-0.5869145792483724,1.620856490052933,-1.6308487780851146,-0.07506478110088863,-0.059795624592252045,钱江摩托
000156,8.62,50.62972292191434,0.43698501890116276,0.5572395416739825,True,False,0.5800895678167899,-0.13886113886113893,-0.13886113886113893,0.4,0.003579840328145154,-0.04961411245865499,-0.4018392944918049,0.10175958975966136,1.4460536097407093,-1.5567047567530603,1.173520813860188,-0.6171993112739732,-0.06532060409687682,华数传媒
603279,18.45,51.42487046632124,0.5334778291665934,0.9251620799976118,True,True,0.5188443985891407,-0.03453689167974883,-0.12351543942992882,0.5,0.004639005585287228,-0.0016233766233766378,-0.46973229212658885,-0.273118560898879,0.4417473608536852,-1.1095751380110666,1.173520813860188,0.46706974907219595,-0.0913186836543918,景津环保
300657,32.06,53.883495145631066,0.7313208208417619,0.9011434375347067,True,True,0.4229607131219325,-0.06476079346557762,-0.06476079346557762,0.5,0.003278510799390175,-0.038680659670164874,-0.6796598718711919,-1.0417459294657487,0.5073102720718632,-0.40956179382105307,1.173520813860188,0.46706974907219595,-0.10925757835484359,弘信电子
600151,14.72,44.44444444444445,0.19742432386427763,0.7462533266690916,False,False,0.5755299552862227,-0.08571428571428574,-0.1588571428571428,0.4,-0.004721360082349587,0.004778156996587013,0.12628545417301956,1.032461784864822,0.9301087962990232,-1.5234166160210838,-0.5091009413069935,-0.6171993112739732,-0.1168114448098314,航天机电
600063,7.13,48.902821316614414,0.6075304234396955,0.7465639188413029,True,True,0.5950296080260379,-0.03125000000000011,-0.05562913907284772,0.5,0.0037347688178427083,0.001404494382022392,-0.25438926785355864,-0.560815639222167,0.9292609828956138,-1.6657767793630551,1.173520813860188,0.46706974907219595,-0.1187507742987359,皖维高新
600114,33.83,43.87019230769229,0.5706076668342154,1.1665700831412835,True,True,0.432924446355826,-0.028710881424059753,-0.09108006448146155,0.45,-0.0012506493529566439,0.0074449076831446526,0.17531748506656275,-0.41736935886819265,-0.21721625467580946,-0.48230353489712274,0.051772977082067066,-0.07506478110088863,-0.14755970929216297,东睦股份
601022,9.73,47.82608695652175,0.5885071867321461,1.8231138973406447,True,True,0.30322873714722776,-0.015182186234817818,-0.042322834645669216,0.6,0.0007526968290906523,0.01038421599169248,-0.16245321915760286,-0.48690965828069693,-2.0093626621039635,0.4645596012852653,0.051772977082067066,1.551338809418365,-0.15924240508590012,宁波远洋
300693,39.26,45.41577825159915,0.4828690884801741,0.8639452901695921,False,False,0.3373392402315246,-0.0219232685600399,-0.09539170506912442,0.4,-0.004717760382899549,-0.013071895424836666,0.04334894215633487,-0.07650172422996711,0.6088488514044078,0.2155307157173599,-1.6308487780851146,-0.6171993112739732,-0.1725518000814427,盛弘股份
600216,15.73,68.78453038674036,0.7564141591482089,0.6438138197191366,True,True,0.3240527619752607,-0.04202192448233866,-0.04202192448233866,0.5,0.005978004706040665,-0.019326683291770452,-1.9519721081305401,-1.1392344805017638,1.2097346040342656,0.3125306592568271,1.173520813860188,0.46706974907219595,-0.19217677966514649,浙江医药
600186,6.3,54.85436893203883,0.6781225718065585,0.6443232127159398,True,True,0.5015181560050769,-0.05405405405405406,-0.05405405405405406,0.4,0.0019371880965146858,-0.03522205206738138,-0.7625571054071678,-0.8350687567133845,1.2083441304520826,-0.983082284149438,1.173520813860188,-0.6171993112739732,-0.21695623616924395,莲花控股
301458,37.96,54.25764192139737,0.9086896406966961,0.9436674987551649,True,True,0.33039430892070004,-0.016580310880829008,-0.016580310880829008,0.5,0.003612336791328109,0.003171247357293794,-0.7116060764980467,-1.7308303803051577,0.39123371800603235,0.2662332368852897,0.051772977082067066,0.46706974907219595,-0.27112144962279283,钧崴电子
605011,20.72,57.58928571428569,0.675585126861217,1.627921701401617,True,True,0.15865193159437768,-0.0057581573896353655,-0.03267973856209161,0.45,-0.0015867200265693745,0.013202933985330123,-0.996075651662527,-0.8252106888854202,-1.4765528402084833,1.520064431478425,0.051772977082067066,-0.07506478110088863,-0.2900110875318111,杭州热电
