code,name,latest_close,rsi,above_ma60,volatility,pullback_5d,pullback_20d,ret_3d,price,open,prev_close,gap_pct,volume_ratio,turnover,is_auction_signal,eps,profit_growth,roe,gross_margin,forecast_type,s_fund_flow,main_pct_1d,consecutive_inflow,s_lhb,lhb_count,inst_net_buy,s_chip,main_cost,inst_participation,is_hot_leader,s_gap,s_volume_ratio,s_auction,s_trend,s_rsi,s_forecast,s_fundamental,s_hot,s_turnover,total_score,sector
002158,汉钟精机,25.09,47.21274175199091,False,0.44964728577345064,-0.10711743772242,-0.11280056577086284,-0.07587476979742169,25.05,25.56,25.09,1.8732562774013508,2.1206896551724137,1.339080459770115,0,0.7327,-45.69,9.16,34.8994394434,,-0.9967285720931552,-46.891589353331916,False,0.0,,,-1.0175972015630135,25.45282416899,0.2310024,0,0.13126763560710733,-1.0220313367722234,0.0,-0.7402299041886009,0.9715504394576003,0.0,-0.22852718562275529,0.0,0.1993579437684637,-0.16264887708374445,其他
600751,海航科技,4.0,50.0,True,0.4995599279271201,-0.07621247113163976,-0.09706546275395023,-0.05882352941176472,4.06,4.04,4.0,1.0000000000000009,2.540229885057471,4.344827586206897,0,0.0334,-13.29,1.29,3.7659130175,,0.0,,,-0.15464918793834684,1.0,0.0,0.8641312959781919,4.025206827624,0.3335888,0,-1.8224932502971447,-0.5352927593566127,0.0,1.250733286387636,0.9715504394576003,0.0,-0.6149824915749715,0.0,0.1993579437684637,-0.170816065654186,科技
300678,中科信息,29.79,33.5714285714286,False,0.40224468891156234,-0.11785608528279545,-0.15176537585421412,-0.0748447204968945,31.1,30.38,29.79,1.9805303793219198,2.942528735632184,1.764367816091954,0,0.0152,-27.07,0.53,29.4363852062,,0.0,,,0.0,,,-0.27478867409554425,30.137409791137,0.2438452,0,0.37127500781473555,-0.06855713717726006,0.0,-0.7402299041886009,-1.0226846731132633,0.0,-0.728341110462384,0.0,0.1993579437684637,-0.17265629726068496,科技
600258,首旅酒店,16.78,40.632603406326034,True,0.3124021237441213,-0.0455062571103525,-0.07190265486725644,-0.014101057579318343,16.69,16.99,16.78,1.2514898688915213,1.896551724137931,1.7816091954022988,0,0.6759,4.36,6.32,40.7017580941,,0.0,,,0.0,,,-0.7618421958035821,17.074323654972,0.2156416,0,-1.2598278773053682,-1.2820697548435769,0.0,1.250733286387636,0.9715504394576003,0.0,-0.19548940131649462,0.0,0.1993579437684637,-0.1736416394297757,消费
000927,中国铁物,2.85,46.9387755102041,True,0.31283529348792943,-0.043624161073825496,-0.07166123778501621,-0.03389830508474578,2.88,2.88,2.85,1.0526315789473615,2.3160919540229887,4.528735632183908,0,0.0748,2.74,4.78,5.5843891349,,0.0,,,0.0,,,0.7272092525877386,2.848539716002,0.371766,0,-1.704739135071387,-0.7953311774279659,0.0,1.250733286387636,0.9715504394576003,0.0,-0.30690706047122907,0.0,0.1993579437684637,-0.1745895406773134,其他
600416,湘电股份,14.11,43.39622641509435,False,0.3433353802396749,-0.07048748353096179,-0.10412698412698418,-0.035543403964456655,14.46,14.3,14.11,1.346562721474141,3.1436781609195403,3.195402298850575,0,0.15,19.53,2.65,14.8022049335,,0.0,,,0.0,,,0.16782510111791107,14.143329435531,0.3288288,0,-1.0471187041860863,0.16481067391241627,0.0,-0.7402299041886009,0.9715504394576003,0.0,-0.3754300451303172,0.0,0.1993579437684637,-0.17958470215412303,其他
300083,创世纪,8.12,30.60109289617482,False,0.31128510908788315,-0.10867178924259058,-0.1585492227979276,-0.07200000000000006,8.38,8.27,8.12,1.8472906403940934,2.96551724137931,3.8793103448275863,0,0.21,72.56,6.63,25.3289560291,,-0.25668037537267885,-21.720383704176697,False,0.0,,,-0.279898985217213,8.185817411443,0.242864,0,0.07317398397790549,-0.04188653019558293,0.0,-0.7402299041886009,-1.0226846731132633,0.0,0.13216713561051405,0.0,0.1993579437684637,-0.19100894870262583,其他
603063,禾望电气,29.05,42.10526315789475,False,0.2844058470889935,-0.05681818181818177,-0.0736607142857143,-0.03456297773346628,29.28,29.41,29.05,1.2392426850258156,3.1551724137931036,1.9770114942528736,0,0.74,31.99,7.18,36.8992159631,,0.0,,,0.0,,,0.2092284126678676,29.121670056846,0.3367784,0,-1.287228847007526,0.17814597740325516,0.0,-0.7402299041886009,0.9715504394576003,0.0,-0.013085602837168642,0.0,0.1993579437684637,-0.20509879940388998,能源
300130,新国都,24.74,30.743243243243242,False,0.3238482721545988,-0.12269503546099292,-0.12517680339462522,-0.03996895615056273,25.3,25.24,24.74,2.021018593371059,2.390804597701149,1.482758620689655,0,0.72,37.1,9.32,35.268410616,,0.3421263121150333,-6.720131738798771,False,0.0,,,0.0003618931259765923,24.893998924306,0.2966752,0,0.4618604304408713,-0.7086517047375154,0.0,-0.7402299041886009,-1.0226846731132633,0.0,0.1545976722386789,0.0,0.1993579437684637,-0.20589410376750666,其他
002947,恒铭达,46.11,51.25506072874496,False,0.38347658312306,-0.07558139534883723,-0.10743321718931476,-0.037570444583594154,46.65,46.98,46.11,1.8867924528301832,2.632183908045977,0.896551724137931,0,1.61,31.24,12.7,33.3899519727,,0.0,,,0.0,,,0.5611689318750949,46.491240454443,0.3398856,0,0.16155250246920494,-0.42861033142990357,0.0,-0.7402299041886009,0.9715504394576003,0.0,0.3567959300074941,0.0,-4.983948594211581,-0.22720766641971768,其他
