code,latest_close,rsi,rsi_low_days,boll_pos,vol_ratio,above_ma60,volatility,pullback_5d,pullback_20d,overnight_win_rate,ret_3d,name,is_hot_leader,hot_concept,hot_score,s_rsi,s_boll,s_vol,s_volatility,s_trend,s_flow_1d,s_flow_trend,s_overnight,s_hot,total_score,sector
603083,105.01,41.72452407614781,0,0.34821902813566347,1.213189737343783,False,0.5791271729516831,-0.03439080459770105,-0.09458527332298672,0.4,0.013610038610038622,剑桥科技,False,,0.0,0.49964312265233063,0.4970237310681272,-0.31626289731475343,-1.5024722380683366,-0.6226251676083844,0,0,-0.6742483691375651,0.0,-0.24855067022890717,科技
002408,6.02,55.49738219895288,0,0.7711321684169709,1.3317994395353199,True,0.5485002616624971,-0.016339869281045805,-0.05937500000000007,0.7,0.022071307300509213,齐翔腾达,False,,0.0,-0.7750507277194821,-1.1335469332321666,-0.631582725675126,-1.277517545783663,-0.03831539492974677,0,0,2.660547618759039,0.0,-0.27538593690845253,其他
002896,87.16,62.67477203647421,0,0.8317168235582219,1.808482086693971,True,0.31854882752884794,-0.042197802197802226,-0.045658600678856964,0.55,0.05610081182600268,中大力德,False,,0.0,-1.4393264071778171,-1.3671352329817648,-1.8988272065836929,0.411475954655252,1.1303041504275284,0,0,0.9931496248107374,0.0,-0.28829142680731873,其他
601187,7.31,58.08080808080807,0,0.5160471092919767,0.7201185692773717,False,0.41830781233002046,-0.07351077313054499,-0.11393939393939401,0.25,-0.022727272727272818,厦门银行,False,,0.0,-1.0141497625842586,-0.15004896475131935,0.9945499047701905,-0.3212538827313509,-0.6226251676083844,0,0,-2.3416463630858675,0.0,-0.36545467860316216,金融
600761,22.97,50.27932960893853,0,0.7446009496454962,1.46967011598216,True,0.5306539239805358,-0.01204301075268821,-0.05822058220582216,0.5,0.009670329670329547,安徽合力,False,,0.0,-0.2921139626631,-1.0312539967012182,-0.9981071939934352,-1.1464361786896364,-0.03831539492974677,0,0,0.43735029349463617,0.0,-0.38756215628577956,其他
300917,40.4,57.45412844036697,0,0.4268090019318604,0.7294103689642899,False,0.5782254792920505,-0.06783571758191054,-0.07487978016945274,0.35,-0.022738268021286978,特发服务,False,,0.0,-0.9561498415293258,0.19401468837210498,0.9698479737451325,-1.4958492972884962,-0.6226251676083844,0,0,-1.2300477004536663,0.0,-0.41207993740808124,其他
600726,2.63,60.71428571428573,0,1.0580998206737253,1.7843052164227633,True,0.3171567835781202,-0.0037878787878788955,-0.0037878787878788955,0.55,0.023346303501945442,华电能源,False,,0.0,-1.257881144593297,-2.015962579937014,-1.834553825541917,0.4217005187853367,-0.03831539492974677,0,0,0.9931496248107374,0.0,-0.43485830392720276,能源
600596,13.38,50.834879406307984,0,0.739506916973009,1.737095574592904,True,0.5098533385274828,-0.005943536404160454,-0.026909090909090883,0.5,0.0420560747663552,新安股份,False,,0.0,-0.3435307349820992,-1.011613603798742,-1.7090486106758767,-0.9936558589325883,-0.03831539492974677,0,0,0.43735029349463617,0.0,-0.4414877265480688,其他
601369,11.31,60.24844720496894,0,1.0224939471238912,1.511671112089716,True,0.40748130213495837,-0.0070237050043898686,-0.0070237050043898686,0.55,0.008920606601248826,陕鼓动力,False,,0.0,-1.214767255101524,-2.015962579937014,-1.109765402714106,-0.24173315514472654,-0.03831539492974677,0,0,0.9931496248107374,0.0,-0.45542742931016517,其他
002487,65.33,55.34111310592459,0,0.9162700472039845,1.760221029853972,True,0.4817734473733921,-0.010151515151515134,-0.01759398496240605,0.6,0.047962784728905916,大金重工,False,,0.0,-0.760587843537403,-1.6931359951172145,-1.7705268409466186,-0.7874090319407345,-0.03831539492974677,0,0,1.5489489561268375,0.0,-0.45848143793093155,其他
600963,6.05,72.62357414448667,0,0.7557015516788801,1.096903633418752,True,0.5668798598073611,-0.03200000000000003,-0.0366242038216561,0.55,0.0033167495854062867,岳阳林纸,False,,0.0,-2.3600994778486983,-1.0740531303948846,-0.007120275313013906,-1.4125157114803033,1.1303041504275284,0,0,0.9931496248107374,0.0,-0.48152723394252833,其他
002170,14.09,55.178907721280616,0,0.9234003851137749,2.0535292636483975,True,0.514162337905939,-0.010533707865168607,-0.04474576271186437,0.65,0.06259426847662142,芭田股份,False,,0.0,-0.745575548742867,-1.720627502745752,-2.5502767284169656,-1.0253054634285441,-0.03831539492974677,0,0,2.1047482874429386,0.0,-0.528174251439523,其他
603393,31.59,57.51152073732719,0,0.9601896415248492,1.72111507942775,True,0.5039724687118062,-0.005352644836272069,-0.02620221948212076,0.5,0.049501661129568,新天然气,False,,0.0,-0.9614615645821297,-1.8624710080703153,-1.6665650119526212,-0.9504608645937742,-0.03831539492974677,0,0,0.43735029349463617,0.0,-0.608535482392083,其他
